n,tau,lam,beta,H1,H1_std,corr,corr_std,rng,eps,l,Tsteps,steps,stepsPerMeasurement,sign,sign_std,q,qmax,time
100,6.432160804020101,1.0,20.0,-0.928530389,0.00626826606,1.0931461,0.00975293846,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.14
100,6.532663316582915,1.0,20.0,-0.928530389,0.00626826606,1.08942568,0.0097352579,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.13
100,6.633165829145729,1.0,20.0,-0.928530389,0.00626826606,1.08584229,0.00971818057,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.16
100,6.733668341708543,1.0,20.0,-0.928530389,0.00626826606,1.08239311,0.00970171023,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.13
100,6.834170854271357,1.0,20.0,-0.928530389,0.00626826606,1.07907546,0.0096858489,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.12
100,6.934673366834171,1.0,20.0,-0.928530389,0.00626826606,1.07588672,0.00967059695,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.13
100,7.035175879396985,1.0,20.0,-0.928530389,0.00626826606,1.0728244,0.00965595323,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.2
100,7.135678391959799,1.0,20.0,-0.928530389,0.00626826606,1.0698861,0.0096419152,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.28
100,7.236180904522613,1.0,20.0,-0.928530389,0.00626826606,1.06706952,0.00962847903,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.29
100,7.336683417085427,1.0,20.0,-0.928530389,0.00626826606,1.06437244,0.00961563977,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.21
100,7.437185929648241,1.0,20.0,-0.928530389,0.00626826606,1.06179277,0.00960339138,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.21
100,7.5376884422110555,1.0,20.0,-0.928530389,0.00626826606,1.05932846,0.00959172695,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.2
100,7.63819095477387,1.0,20.0,-0.928530389,0.00626826606,1.0569776,0.00958063873,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.25
100,7.738693467336684,1.0,20.0,-0.928530389,0.00626826606,1.05473833,0.00957011831,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.26
100,7.839195979899498,1.0,20.0,-0.928530389,0.00626826606,1.0526089,0.0095601567,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.25
100,7.939698492462312,1.0,20.0,-0.928530389,0.00626826606,1.05058764,0.00955074444,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.25
100,8.040201005025127,1.0,20.0,-0.928530389,0.00626826606,1.04867297,0.00954187171,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.25
100,8.14070351758794,1.0,20.0,-0.928530389,0.00626826606,1.04686337,0.00953352844,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.21
100,8.241206030150755,1.0,20.0,-0.928530389,0.00626826606,1.04515743,0.00952570439,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.2
100,8.341708542713569,1.0,20.0,-0.928530389,0.00626826606,1.0435538,0.0095183893,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.22
100,8.442211055276383,1.0,20.0,-0.928530389,0.00626826606,1.04205124,0.00951157288,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.21
100,8.542713567839197,1.0,20.0,-0.928530389,0.00626826606,1.04064854,0.00950524502,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.21
100,8.643216080402011,1.0,20.0,-0.928530389,0.00626826606,1.03934462,0.00949939578,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.21
100,8.743718592964825,1.0,20.0,-0.928530389,0.00626826606,1.03813845,0.00949401551,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.24
100,8.84422110552764,1.0,20.0,-0.928530389,0.00626826606,1.03702907,0.0094890949,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.2
100,8.944723618090453,1.0,20.0,-0.928530389,0.00626826606,1.03601561,0.0094846251,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.22
100,9.045226130653267,1.0,20.0,-0.928530389,0.00626826606,1.03509727,0.00948059771,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.21
100,9.145728643216081,1.0,20.0,-0.928530389,0.00626826606,1.03427332,0.00947700491,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.21
100,9.246231155778895,1.0,20.0,-0.928530389,0.00626826606,1.03354311,0.00947383946,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.21
100,9.34673366834171,1.0,20.0,-0.928530389,0.00626826606,1.03290607,0.00947109479,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.26
100,9.447236180904524,1.0,20.0,-0.928530389,0.00626826606,1.03236169,0.00946876502,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.22
100,9.547738693467338,1.0,20.0,-0.928530389,0.00626826606,1.03190952,0.009466845,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.22
100,9.648241206030152,1.0,20.0,-0.928530389,0.00626826606,1.03154922,0.00946533036,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.21
100,9.748743718592966,1.0,20.0,-0.928530389,0.00626826606,1.03128049,0.00946421751,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.21
100,9.84924623115578,1.0,20.0,-0.928530389,0.00626826606,1.03110311,0.0094635037,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.21
100,9.949748743718594,1.0,20.0,-0.928530389,0.00626826606,1.03101693,0.009463187,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.19
100,10.050251256281408,1.0,20.0,-0.928530389,0.00626826606,1.03102189,0.00946326634,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.23
100,10.150753768844222,1.0,20.0,-0.928530389,0.00626826606,1.03111796,0.00946374149,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.98
100,10.251256281407036,1.0,20.0,-0.928530389,0.00626826606,1.03130522,0.0094646131,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.19
100,10.35175879396985,1.0,20.0,-0.928530389,0.00626826606,1.0315838,0.00946588264,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.19
100,10.452261306532664,1.0,20.0,-0.928530389,0.00626826606,1.03195392,0.00946755246,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.24
100,10.552763819095478,1.0,20.0,-0.928530389,0.00626826606,1.03241585,0.00946962571,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.28
100,10.653266331658292,1.0,20.0,-0.928530389,0.00626826606,1.03296994,0.00947210634,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.28
100,10.753768844221106,1.0,20.0,-0.928530389,0.00626826606,1.03361662,0.00947499911,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.28
100,10.85427135678392,1.0,20.0,-0.928530389,0.00626826606,1.03435639,0.00947830949,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.27
100,10.954773869346734,1.0,20.0,-0.928530389,0.00626826606,1.0351898,0.00948204369,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.3
100,11.055276381909549,1.0,20.0,-0.928530389,0.00626826606,1.0361175,0.00948620858,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.27
100,11.155778894472363,1.0,20.0,-0.928530389,0.00626826606,1.03714021,0.00949081164,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.28
100,11.256281407035177,1.0,20.0,-0.928530389,0.00626826606,1.03825872,0.00949586093,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.3
100,11.35678391959799,1.0,20.0,-0.928530389,0.00626826606,1.03947389,0.00950136501,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.27
100,11.457286432160805,1.0,20.0,-0.928530389,0.00626826606,1.04078666,0.00950733291,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.27
100,11.557788944723619,1.0,20.0,-0.928530389,0.00626826606,1.04219804,0.009513774,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.3
100,11.658291457286433,1.0,20.0,-0.928530389,0.00626826606,1.04370914,0.009520698,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.28
100,11.758793969849247,1.0,20.0,-0.928530389,0.00626826606,1.04532111,0.00952811482,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.28
100,11.859296482412061,1.0,20.0,-0.928530389,0.00626826606,1.04703522,0.00953603454,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.27
100,11.959798994974875,1.0,20.0,-0.928530389,0.00626826606,1.04885279,0.00954446728,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.27
100,12.06030150753769,1.0,20.0,-0.928530389,0.00626826606,1.05077524,0.00955342315,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.33
100,12.160804020100503,1.0,20.0,-0.928530389,0.00626826606,1.05280404,0.00956291212,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.29
100,12.261306532663317,1.0,20.0,-0.928530389,0.00626826606,1.0549408,0.00957294392,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.36
100,12.361809045226131,1.0,20.0,-0.928530389,0.00626826606,1.05718715,0.00958352798,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.28
100,12.462311557788945,1.0,20.0,-0.928530389,0.00626826606,1.05954486,0.00959467326,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.29
100,12.56281407035176,1.0,20.0,-0.928530389,0.00626826606,1.06201576,0.0096063882,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.31
100,12.663316582914574,1.0,20.0,-0.928530389,0.00626826606,1.06460176,0.00961868057,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.29
100,12.763819095477388,1.0,20.0,-0.928530389,0.00626826606,1.06730489,0.00963155735,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.3
100,12.864321608040202,1.0,20.0,-0.928530389,0.00626826606,1.07012724,0.00964502466,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.3
100,12.964824120603016,1.0,20.0,-0.928530389,0.00626826606,1.07307103,0.00965908758,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.31
100,13.06532663316583,1.0,20.0,-0.928530389,0.00626826606,1.07613853,0.00967375006,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.29
100,13.165829145728644,1.0,20.0,-0.928530389,0.00626826606,1.07933215,0.00968901482,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.29
100,13.266331658291458,1.0,20.0,-0.928530389,0.00626826606,1.08265437,0.00970488316,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.31
100,13.366834170854272,1.0,20.0,-0.928530389,0.00626826606,1.08610778,0.00972135493,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.3
100,13.467336683417086,1.0,20.0,-0.928530389,0.00626826606,1.08969508,0.00973842831,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.3
100,13.5678391959799,1.0,20.0,-0.928530389,0.00626826606,1.09341907,0.00975609978,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.34
100,13.668341708542714,1.0,20.0,-0.928530389,0.00626826606,1.09728266,0.00977436394,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.33
100,13.768844221105528,1.0,20.0,-0.928530389,0.00626826606,1.10128885,0.00979321341,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.29
100,13.869346733668342,1.0,20.0,-0.928530389,0.00626826606,1.10544078,0.00981263873,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.31
100,13.969849246231156,1.0,20.0,-0.928530389,0.00626826606,1.1097417,0.00983262827,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.29
100,14.07035175879397,1.0,20.0,-0.928530389,0.00626826606,1.11419496,0.00985316806,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.37
100,14.170854271356784,1.0,20.0,-0.928530389,0.00626826606,1.11880403,0.00987424179,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.36
100,14.271356783919598,1.0,20.0,-0.928530389,0.00626826606,1.12357254,0.00989583065,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.4
100,14.371859296482413,1.0,20.0,-0.928530389,0.00626826606,1.12850419,0.00991791328,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.39
100,14.472361809045227,1.0,20.0,-0.928530389,0.00626826606,1.13360284,0.00994046572,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.38
100,14.57286432160804,1.0,20.0,-0.928530389,0.00626826606,1.13887249,0.00996346132,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.37
100,14.673366834170855,1.0,20.0,-0.928530389,0.00626826606,1.14431725,0.00998687075,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.37
100,14.773869346733669,1.0,20.0,-0.928530389,0.00626826606,1.14994138,0.0100106619,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.37
100,14.874371859296483,1.0,20.0,-0.928530389,0.00626826606,1.15574927,0.0100348001,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.39
100,14.974874371859297,1.0,20.0,-0.928530389,0.00626826606,1.16174548,0.0100592477,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.39
100,15.075376884422111,1.0,20.0,-0.928530389,0.00626826606,1.16793469,0.0100839646,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.41
100,15.175879396984925,1.0,20.0,-0.928530389,0.00626826606,1.17432174,0.010108908,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.4
100,15.27638190954774,1.0,20.0,-0.928530389,0.00626826606,1.18091163,0.0101340326,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.39
100,15.376884422110553,1.0,20.0,-0.928530389,0.00626826606,1.18770952,0.010159291,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.37
100,15.477386934673367,1.0,20.0,-0.928530389,0.00626826606,1.19472072,0.0101846333,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.38
100,15.577889447236181,1.0,20.0,-0.928530389,0.00626826606,1.20195073,0.0102100079,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.38
100,15.678391959798995,1.0,20.0,-0.928530389,0.00626826606,1.20940519,0.0102353614,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.36
100,15.77889447236181,1.0,20.0,-0.928530389,0.00626826606,1.21708994,0.0102606391,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.38
100,15.879396984924623,1.0,20.0,-0.928530389,0.00626826606,1.22501099,0.0102857855,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.41
100,15.979899497487438,1.0,20.0,-0.928530389,0.00626826606,1.23317455,0.0103107445,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.38
100,16.080402010050253,1.0,20.0,-0.928530389,0.00626826606,1.241587,0.0103354604,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.39
100,16.180904522613066,1.0,20.0,-0.928530389,0.00626826606,1.25025491,0.0103598779,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.43
100,16.28140703517588,1.0,20.0,-0.928530389,0.00626826606,1.25918508,0.0103839437,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.41
100,16.381909547738694,1.0,20.0,-0.928530389,0.00626826606,1.26838448,0.0104076066,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.38
100,16.48241206030151,1.0,20.0,-0.928530389,0.00626826606,1.27786032,0.010430819,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.39
100,16.582914572864322,1.0,20.0,-0.928530389,0.00626826606,1.28761999,0.0104535381,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.39
100,16.683417085427138,1.0,20.0,-0.928530389,0.00626826606,1.29767114,0.0104757269,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.37
100,16.78391959798995,1.0,20.0,-0.928530389,0.00626826606,1.30802162,0.0104973562,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.37
100,16.884422110552766,1.0,20.0,-0.928530389,0.00626826606,1.31867953,0.0105184059,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.4
100,16.984924623115578,1.0,20.0,-0.928530389,0.00626826606,1.32965318,0.0105388674,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.4
100,17.085427135678394,1.0,20.0,-0.928530389,0.00626826606,1.34095117,0.0105587459,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.37
100,17.185929648241206,1.0,20.0,-0.928530389,0.00626826606,1.3525823,0.0105780626,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.39
100,17.286432160804022,1.0,20.0,-0.928530389,0.00626826606,1.36455568,0.0105968581,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.41
100,17.386934673366834,1.0,20.0,-0.928530389,0.00626826606,1.37688065,0.0106151956,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.4
100,17.48743718592965,1.0,20.0,-0.928530389,0.00626826606,1.38956682,0.0106331644,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.39
100,17.587939698492463,1.0,20.0,-0.928530389,0.00626826606,1.40262412,0.0106508845,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.47
100,17.68844221105528,1.0,20.0,-0.928530389,0.00626826606,1.41606271,0.010668511,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.51
100,17.78894472361809,1.0,20.0,-0.928530389,0.00626826606,1.4298931,0.0106862395,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.48
100,17.889447236180906,1.0,20.0,-0.928530389,0.00626826606,1.44412607,0.010704312,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.49
100,17.98994974874372,1.0,20.0,-0.928530389,0.00626826606,1.45877274,0.0107230231,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.5
100,18.090452261306535,1.0,20.0,-0.928530389,0.00626826606,1.47384452,0.0107427273,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.5
100,18.190954773869347,1.0,20.0,-0.928530389,0.00626826606,1.4893532,0.0107638465,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.47
100,18.291457286432163,1.0,20.0,-0.928530389,0.00626826606,1.5053109,0.0107868788,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.55
100,18.391959798994975,1.0,20.0,-0.928530389,0.00626826606,1.52173012,0.0108124065,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.5
100,18.49246231155779,1.0,20.0,-0.928530389,0.00626826606,1.53862374,0.0108411066,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.48
100,18.592964824120603,1.0,20.0,-0.928530389,0.00626826606,1.55600508,0.0108737595,4206712692,None,17,100000,1000000,10,0.99808,0.000975016425,2.67634,10,10.5
