n,lam,beta,<rot_H1>,<-err,\int_0^{beta} \dtau <rot_H1(tau)rot_H1>,<--std,\int_0^{beta} \dtau tau <rot_H1(tau)rot_H1>,<--std,\int_0^{beta/2} \dtau tau <rot_H1(tau)rot_H1>,<--std,rng,eps,l,Tsteps,steps,stepsPerMeasurement,<sign>,<--std,<q>,qmax,time(s)
100,-0.2638190954773869,20.0,0.00561647512,0.00122322198,0.0376797364,0.00393337067,0.376924974,0.0395442236,0.0124495931,0.00240081654,2172515818,None,53,100000,1000000,10,0.99954,0.000249404109,0.5797,6,11.02
100,-0.24874371859296485,20.0,0.00543017762,0.00126751424,0.0379721035,0.00412605588,0.37772083,0.0411827477,0.0150483779,0.00283006353,2172515818,None,53,100000,1000000,10,0.99956,0.000245492702,0.59218,6,11.3
100,-0.23366834170854278,20.0,0.00508525587,0.00114593594,0.0351683098,0.00380588056,0.351278495,0.0382894122,0.0116039763,0.00231987714,2172515818,None,53,100000,1000000,10,0.99962,0.000176485093,0.57845,6,11.01
100,-0.21859296482412072,20.0,0.00517928101,0.00118978536,0.0349702243,0.00406845043,0.347967042,0.0406628962,0.0131738574,0.00291495697,2172515818,None,53,100000,1000000,10,0.9996,0.000240815215,0.57776,8,11.59
100,-0.20351758793969865,20.0,0.00419396679,0.00113446277,0.0321527003,0.00363392303,0.32044045,0.0364550034,0.0109778458,0.00244196601,2172515818,None,53,100000,1000000,10,0.99966,0.000202240463,0.57845,8,11.37
100,-0.18844221105527637,20.0,0.00416633457,0.00100774629,0.027892398,0.00286947727,0.27905893,0.029008655,0.00746172181,0.00159584237,2172515818,None,53,100000,1000000,10,0.9996,0.000237456401,0.51472,6,9.76
100,-0.1733668341708543,20.0,0.00341331544,0.00112685108,0.031579083,0.00375874169,0.315028513,0.0370486277,0.0120310992,0.00330567927,2172515818,None,53,100000,1000000,10,0.99982,9.11241705e-05,0.57257,8,11.48
100,-0.15829145728643224,20.0,0.00315564282,0.00102689425,0.0290009328,0.00272670627,0.289524863,0.0271775202,0.00661370354,0.00180180144,2172515818,None,53,100000,1000000,10,0.99926,0.000551567318,0.56401,8,10.66
100,-0.14321608040201017,20.0,0.00201604311,0.00105117314,0.0274720436,0.00277162224,0.274965343,0.0277125424,0.00566153894,0.00119809049,2172515818,None,53,100000,1000000,10,0.99982,0.000103504845,0.54942,6,10.36
100,-0.1281407035175881,20.0,0.00249510003,0.00108492967,0.0257223165,0.00261411697,0.256982334,0.0260757815,0.00812641916,0.00138497426,2172515818,None,53,100000,1000000,10,0.99982,0.000107314798,0.4907,6,9.4
100,-0.11306532663316582,20.0,0.00337399403,0.00112857922,0.0271553682,0.00265223569,0.272334748,0.0266461161,0.00907373992,0.00157981884,2172515818,None,53,100000,1000000,10,0.99964,0.000182248341,0.48137,6,9.35
100,-0.09798994974874375,20.0,0.0026749063,0.00102149068,0.0257435949,0.00242846595,0.257194795,0.024246192,0.0066865348,0.00166043799,2172515818,None,53,100000,1000000,10,0.99976,0.000162094722,0.50055,6,9.47
100,-0.08291457286432169,20.0,0.00342229184,0.0010612902,0.0238920157,0.00232267653,0.240922237,0.0232780574,0.0060911349,0.0012672486,2172515818,None,53,100000,1000000,10,0.99966,0.000271722159,0.48454,6,9.34
100,-0.06783919597989962,20.0,0.00199184756,0.0010091646,0.0219015358,0.00226531742,0.213402816,0.0241527723,0.00647705179,0.00139572322,2172515818,None,53,100000,1000000,10,0.9996,0.000310718819,0.46448,6,8.98
100,-0.05276381909547734,20.0,0.000179632572,0.00105022751,0.0233317092,0.00230499191,0.229895353,0.0236618768,0.00721669395,0.00140553151,2172515818,None,53,100000,1000000,10,0.99972,0.000205561236,0.47084,6,9.13
100,-0.03768844221105527,20.0,-0.00141732475,0.000969837918,0.0244461208,0.00257244649,0.239842971,0.0271403924,0.00554642648,0.00120052555,2172515818,None,53,100000,1000000,10,0.99976,0.000189507923,0.51873,6,9.08
100,-0.022613065326633208,20.0,9.0411042e-05,0.00142652654,0.0231926772,0.00223597225,0.240145663,0.024282902,0.00505987738,0.00258325873,2172515818,None,53,100000,1000000,10,0.99974,0.000208575201,0.46949,5,8.62
100,-0.007537688442211143,20.0,-0.0013970082,0.00102052839,0.0251107934,0.00272075757,0.250988114,0.0271394542,0.0074484273,0.00138114826,2172515818,None,53,100000,1000000,10,1,0,0.48966,6,8.65
100,0.007537688442210921,20.0,0.00047897424,0.00106074217,0.0244961727,0.00263074828,0.244961727,0.0263074828,0.00746661939,0.00137420426,2172515818,None,53,100000,1000000,10,1,0,0.4896,6,8.61
100,0.022613065326633208,20.0,0.00151704357,0.000982063144,0.021241987,0.00230049168,0.203833121,0.0271041143,0.00690479626,0.00124867278,2172515818,None,53,100000,1000000,10,0.9998,0.000164768305,0.46996,5,8.72
100,0.03768844221105527,20.0,0.00112484143,0.0011685428,0.0243196465,0.00254214738,0.24854437,0.0257624896,0.00440035891,0.00214409381,2172515818,None,53,100000,1000000,10,0.99968,0.000252677231,0.51851,6,9.25
100,0.05276381909547734,20.0,-0.00138597324,0.00112333573,0.0218222779,0.00205680133,0.218227004,0.0217050653,0.00540645197,0.00143656471,2172515818,None,53,100000,1000000,10,0.99964,0.000260293316,0.47092,6,9.12
100,0.0678391959798994,20.0,-0.00175680786,0.000999559377,0.0234947018,0.00213568059,0.237575702,0.0218990927,0.00715270393,0.00103820778,2172515818,None,53,100000,1000000,10,0.99966,0.000259629022,0.46405,6,9.07
100,0.08291457286432147,20.0,-0.0029431541,0.00101889664,0.0247549539,0.00232581928,0.249191086,0.0234014372,0.00655921672,0.00123397248,2172515818,None,53,100000,1000000,10,0.99966,0.000267251367,0.48447,6,9.32
100,0.09798994974874375,20.0,-0.0034333971,0.000991152858,0.0246981278,0.00226723224,0.247344778,0.0227738209,0.00509750406,0.00148718937,2172515818,None,53,100000,1000000,10,0.99978,0.000145226592,0.50069,6,9.57
100,0.11306532663316582,20.0,-0.00233575195,0.00101019713,0.0236672865,0.00221244089,0.23679306,0.0221663556,0.00611591402,0.0013396169,2172515818,None,53,100000,1000000,10,0.99968,0.000173524763,0.48151,6,9.36
100,0.12814070351758788,20.0,-0.00351317401,0.00107635653,0.0276312713,0.00256813367,0.276070316,0.025627716,0.00747779228,0.00148473848,2172515818,None,53,100000,1000000,10,0.9998,0.000109030043,0.49099,6,9.4
100,0.14321608040200995,20.0,-0.00127748847,0.00104648399,0.0277757635,0.00270527597,0.278123236,0.0271547848,0.00540196412,0.00134742148,2172515818,None,53,100000,1000000,10,0.99982,0.000103504845,0.5496,6,10.33
100,0.158291457286432,20.0,-0.00276601036,0.00100618707,0.0275138109,0.00270512317,0.273494647,0.0270703013,0.0055171619,0.00214448343,2172515818,None,53,100000,1000000,10,0.99922,0.000590730268,0.56397,8,10.65
100,0.1733668341708543,20.0,-0.0040121406,0.0012191656,0.0311261639,0.00395924035,0.310667614,0.0391783829,0.0117256047,0.00364934946,2172515818,None,53,100000,1000000,10,0.99982,9.11241705e-05,0.57254,8,11.45
100,0.18844221105527637,20.0,-0.00505140839,0.00108272266,0.0297933153,0.00301345714,0.299175741,0.0301531437,0.00878666656,0.00182852366,2172515818,None,53,100000,1000000,10,0.99956,0.000243851294,0.51471,6,9.78
100,0.20351758793969843,20.0,-0.00473299577,0.00118393687,0.033265912,0.0038494702,0.33248214,0.038791454,0.0120301973,0.00278859543,2172515818,None,53,100000,1000000,10,0.99966,0.000202240463,0.57845,8,11.37
100,0.2185929648241205,20.0,-0.00499949604,0.00115795977,0.0349749676,0.00389228833,0.347498015,0.0384372008,0.0126491761,0.00287171797,2172515818,None,53,100000,1000000,10,0.99962,0.000205893098,0.57776,8,11.62
100,0.23366834170854256,20.0,-0.00506519512,0.0011815344,0.035465684,0.00379652774,0.353623522,0.0379848477,0.0108999415,0.00205135554,2172515818,None,53,100000,1000000,10,0.99964,0.000150906232,0.57862,6,11.05
100,0.24874371859296485,20.0,-0.00696729271,0.00132004413,0.0394227929,0.00435001902,0.393484045,0.0435382768,0.0147021904,0.00252114979,2172515818,None,53,100000,1000000,10,0.9996,0.000210564359,0.592,6,11.3
100,0.2638190954773869,20.0,-0.00617363777,0.00127707802,0.0376199741,0.00417205489,0.375368041,0.0417568313,0.0141795986,0.00258047986,2172515818,None,53,100000,1000000,10,0.99954,0.00023446427,0.57954,6,11
100,0.278894472361809,20.0,-0.00743635435,0.00136313543,0.0406485339,0.00471149082,0.405711112,0.0470717303,0.0176153463,0.00378936004,2172515818,None,53,100000,1000000,10,0.99944,0.000269510936,0.59398,6,11.34
100,0.29396984924623104,20.0,-0.00787839164,0.00128725348,0.0413565311,0.00454222077,0.414095294,0.0457163941,0.0173794512,0.00297159922,2172515818,None,53,100000,1000000,10,0.99956,0.000212145286,0.57578,6,10.95
100,0.3090452261306531,20.0,-0.00881681697,0.0014516716,0.0465713318,0.0055733163,0.464753009,0.0555810503,0.0240028961,0.00515420963,2172515818,None,53,100000,1000000,10,0.99918,0.000322064126,0.57175,6,11.17
100,0.3241206030150754,20.0,-0.00972020457,0.00140843588,0.0475366628,0.00534934213,0.478008887,0.0536096566,0.0223863159,0.00454799023,2172515818,None,53,100000,1000000,10,0.99934,0.000308281934,0.56585,6,11.13
100,0.33919597989949746,20.0,-0.0110278923,0.00151670847,0.0528917288,0.00591276155,0.527872668,0.0589591847,0.0281257496,0.0053377162,2172515818,None,53,100000,1000000,10,0.99904,0.000371031342,0.60481,6,12.27
100,0.3542713567839195,20.0,-0.0108946733,0.00141602215,0.0508475942,0.00520521956,0.509697912,0.0522317188,0.0255887324,0.00382541542,2172515818,None,53,100000,1000000,10,0.99898,0.000378432616,0.58694,6,11.99
100,0.3693467336683416,20.0,-0.00956054462,0.00149617496,0.0504608553,0.00518622449,0.505677318,0.0519942037,0.025549294,0.00369736609,2172515818,None,53,100000,1000000,10,0.99884,0.000369817061,0.55953,6,11.27
100,0.38442211055276365,20.0,-0.0112520344,0.00165679675,0.0584351145,0.00648598212,0.588468263,0.0652687314,0.0325674731,0.00546270967,2172515818,None,53,100000,1000000,10,0.9987,0.000359662939,0.60591,6,12.13
100,0.39949748743718594,20.0,-0.0119933588,0.00177458951,0.061182669,0.00711633903,0.614287396,0.0709334611,0.0357037704,0.00736004386,2172515818,None,53,100000,1000000,10,0.99816,0.000759450234,0.59373,7,11.78
100,0.414572864321608,20.0,-0.0160103845,0.00182004601,0.0771442992,0.00801144421,0.771327723,0.0801882103,0.0478743374,0.00758878896,2172515818,None,53,100000,1000000,10,0.99858,0.00039210891,0.67262,8,13.42
100,0.42964824120603007,20.0,-0.0151701728,0.00176810919,0.075021354,0.00726839112,0.749492039,0.0726871366,0.044766619,0.00618770681,2172515818,None,53,100000,1000000,10,0.99904,0.000316090577,0.66989,7,13.16
100,0.44472361809045213,20.0,-0.0157297361,0.0018247325,0.0781666621,0.00750813133,0.781255126,0.0750287614,0.0447200709,0.00610967354,2172515818,None,53,100000,1000000,10,0.99892,0.000328276502,0.6528,7,12.95
100,0.4597989949748742,20.0,-0.0158082956,0.00181116705,0.078558454,0.00795466453,0.783500299,0.0794608178,0.0503489569,0.00752215865,2172515818,None,53,100000,1000000,10,0.9986,0.000406967431,0.62562,7,12.3
100,0.4748743718592965,20.0,-0.0183815065,0.0020021256,0.0942490711,0.00897659211,0.942594446,0.0896907868,0.0631645624,0.00845620054,2172515818,None,53,100000,1000000,10,0.99868,0.000382643521,0.66194,7,12.79
100,0.48994974874371855,20.0,-0.0229329311,0.00206261617,0.109875144,0.00925067416,1.09763076,0.0926479949,0.0730359112,0.00837580564,2172515818,None,53,100000,1000000,10,0.99908,0.000299622252,0.68947,6,13.37
100,0.5050251256281406,20.0,-0.0223759725,0.00216858495,0.112732642,0.0101640282,1.12940547,0.101824963,0.0770061999,0.0096071291,2172515818,None,53,100000,1000000,10,0.99892,0.000305462977,0.69271,6,13.44
100,0.5201005025125629,20.0,-0.0275315619,0.00254473246,0.144426167,0.0130078398,1.44468187,0.130316321,0.113269917,0.0132665409,2172515818,None,53,100000,1000000,10,0.99882,0.000323805187,0.76665,6,14.45
100,0.5351758793969847,20.0,-0.0287600513,0.00252427456,0.15328845,0.0134253265,1.53229692,0.134509924,0.12162257,0.0140000113,2172515818,None,53,100000,1000000,10,0.99902,0.000289990998,0.77597,7,14.83
100,0.550251256281407,20.0,-0.0278274051,0.00236358717,0.15105599,0.0127049987,1.51163579,0.127093513,0.116886631,0.0134455396,2172515818,None,53,100000,1000000,10,0.99856,0.000397413323,0.74924,8,14.09
100,0.5653266331658289,20.0,-0.0307727435,0.00277746448,0.176169941,0.0169148692,1.75892993,0.168758748,0.150782478,0.0216659498,2172515818,None,53,100000,1000000,10,0.99772,0.000693636017,0.81376,12,16.03
100,0.5804020100502512,20.0,-0.0324618498,0.00265275743,0.188607267,0.0154459772,1.88487952,0.15388355,0.157038897,0.0167658278,2172515818,None,53,100000,1000000,10,0.99784,0.000644826181,0.81415,8,15.46
100,0.5954773869346734,20.0,-0.035494053,0.00302852263,0.211154017,0.0181623184,2.11100761,0.181026997,0.181369139,0.0198523367,2172515818,None,53,100000,1000000,10,0.99856,0.000377725172,0.79928,8,14.93
100,0.6105527638190953,20.0,-0.0394965979,0.00329168915,0.245711037,0.0218666698,2.46453131,0.220003646,0.233176691,0.0266931799,2172515818,None,53,100000,1000000,10,0.99788,0.000508188372,0.89772,8,16.75
100,0.6256281407035176,20.0,-0.0391760187,0.0033946395,0.251463064,0.0231412878,2.51882913,0.23230778,0.25112284,0.0296354726,2172515818,None,53,100000,1000000,10,0.99658,0.000984628036,0.82239,9,15.68
100,0.6407035175879394,20.0,-0.0406730275,0.00345791323,0.26952421,0.024497316,2.68535111,0.243795854,0.276846415,0.0333244788,2172515818,None,53,100000,1000000,10,0.99702,0.000905182757,0.82928,9,15.81
100,0.6557788944723617,20.0,-0.0475138676,0.00385077533,0.328857365,0.029763523,3.29005549,0.298875962,0.351419496,0.0416944366,2172515818,None,53,100000,1000000,10,0.99702,0.00105590632,0.87248,10,16.39
100,0.670854271356784,20.0,-0.0525425512,0.00400094303,0.37671355,0.0324199236,3.75891892,0.323219184,0.414268274,0.0474234202,2172515818,None,53,100000,1000000,10,0.99636,0.00143500472,0.90843,10,16.95
100,0.6859296482412058,20.0,-0.0520560388,0.00402110395,0.390106704,0.0331573149,3.90039191,0.332028917,0.431028935,0.0471399344,2172515818,None,53,100000,1000000,10,0.99542,0.001889225,0.89726,11,17.02
100,0.7010050251256281,20.0,-0.061816202,0.00484877412,0.490130812,0.0423099358,4.89942085,0.42374119,0.585557504,0.0638538406,2172515818,None,53,100000,1000000,10,0.99734,0.000835036973,1.01359,10,18.81
100,0.71608040201005,20.0,-0.0737777722,0.0051610357,0.615814734,0.047228679,6.16069391,0.472582499,0.773039778,0.0731896981,2172515818,None,53,100000,1000000,10,0.99572,0.0017927583,1.14335,12,28.77
100,0.7311557788944723,20.0,-0.0695824067,0.00521372883,0.614387955,0.0514948984,6.14632138,0.516492778,0.793934128,0.0831422468,2172515818,None,53,100000,1000000,10,0.9953,0.00144262423,1.01828,9,23.83
100,0.7462311557788945,20.0,-0.0810484859,0.00578871735,0.747790493,0.0586375973,7.46298219,0.583737208,0.996664187,0.0960692199,2172515818,None,53,100000,1000000,10,0.99432,0.0015928273,1.08957,9,25.27
100,0.7613065326633164,20.0,-0.0931728069,0.00611234254,0.892219074,0.0651658772,8.91800597,0.650988344,1.21916374,0.111519135,2172515818,None,53,100000,1000000,10,0.99278,0.002627757,1.17899,13,35.47
100,0.7763819095477387,20.0,-0.103802633,0.00666533788,1.06454274,0.0760082341,10.6440675,0.759427067,1.54105769,0.135414995,2172515818,None,53,100000,1000000,10,0.99644,0.00102641107,1.26525,10,29.16
100,0.7914572864321605,20.0,-0.12200873,0.00756358102,1.33136571,0.0908666005,13.3223793,0.90838046,2.00432688,0.164474622,2172515818,None,53,100000,1000000,10,0.9948,0.00149182511,1.37869,12,33.79
100,0.8065326633165828,20.0,-0.131738202,0.00752458417,1.49992754,0.0931850768,15.0017679,0.93205503,2.27913865,0.16816879,2172515818,None,53,100000,1000000,10,0.99296,0.00185177479,1.3651,11,31.81
100,0.8216080402010051,20.0,-0.146539763,0.00812373631,1.76702856,0.104581926,17.6825763,1.04869472,2.74483912,0.188402844,2172515818,None,53,100000,1000000,10,0.99574,0.000960154773,1.37015,10,31.38
100,0.8366834170854269,20.0,-0.16505109,0.00827464287,2.12999237,0.112850887,21.3040287,1.12911659,3.42830648,0.208776411,2172515818,None,53,100000,1000000,10,0.99362,0.00236439078,1.40318,10,31.71
100,0.8517587939698492,20.0,-0.187908476,0.00860841185,2.59575551,0.125041197,25.9660776,1.24951996,4.336666,0.238775088,2172515818,None,53,100000,1000000,10,0.99432,0.00122020737,1.51853,10,34.39
100,0.8668341708542711,20.0,-0.223495918,0.00997287724,3.33509668,0.153635039,33.3600908,1.53616361,5.8550187,0.30093894,2172515818,None,53,100000,1000000,10,0.98964,0.00215379594,1.69234,12,39.55
100,0.8819095477386933,20.0,-0.276086509,0.0114700306,4.41556019,0.186467451,44.1696639,1.86665548,8.0641096,0.369672279,2172515818,None,53,100000,1000000,10,0.98854,0.00229121633,1.9541,10,44.16
100,0.8969849246231156,20.0,-0.332999105,0.0114458724,5.73295771,0.195796649,57.3470972,1.95924388,10.8098102,0.393713853,2172515818,None,53,100000,1000000,10,0.9875,0.00219606256,2.09388,11,46.53
100,0.9120603015075375,20.0,-0.389077288,0.0104993344,7.1807623,0.185551321,71.8166069,1.85620099,13.9474152,0.37946898,2172515818,None,53,100000,1000000,10,0.98936,0.00213499283,2.15159,10,46.98
100,0.9271356783919598,20.0,-0.447646813,0.0112814192,8.85351526,0.205652613,88.5473821,2.05663538,17.7483224,0.427999592,2172515818,None,53,100000,1000000,10,0.98948,0.00168447864,2.27246,9,43.49
100,0.9422110552763816,20.0,-0.525536291,0.0109038676,11.2369941,0.213426191,112.356469,2.13281163,23.2635848,0.456232231,2172515818,None,53,100000,1000000,10,0.98534,0.00240045545,2.43483,10,47.23
100,0.9572864321608039,20.0,-0.616637953,0.0106966644,13.9840696,0.222417065,139.803317,2.22147469,29.6938933,0.487037309,2172515818,None,53,100000,1000000,10,0.98574,0.00280329152,2.62422,10,50.32
100,0.9723618090452262,20.0,-0.736530945,0.00959131748,17.5780818,0.223440169,175.78118,2.23548836,38.0606751,0.510872109,2172515818,None,53,100000,1000000,10,0.98518,0.00275248526,2.88065,11,56.46
100,0.987437185929648,20.0,-0.831848886,0.00874808482,21.3527904,0.233570984,213.570142,2.33614229,47.4478392,0.558747762,2172515818,None,53,100000,1000000,10,0.98784,0.00200594938,2.84203,10,54.95
100,1.0025125628140703,20.0,-0.949408467,0.00686615465,25.5831998,0.234180142,255.824697,2.34229655,57.7826256,0.58306203,2172515818,None,53,100000,1000000,10,0.98472,0.00244039104,2.98554,12,64.14
100,1.0175879396984921,20.0,-1.05156408,0.00692561297,29.8999015,0.316667567,299.026588,3.16970217,68.6110451,0.810862793,2172515818,None,53,100000,1000000,10,0.97852,0.00411862729,2.93309,12,64.18
100,1.0326633165829144,20.0,-1.16545709,0.00777974264,34.5851107,0.403745136,345.808134,4.03617888,80.4460936,1.03725521,2172515818,None,53,100000,1000000,10,0.97284,0.00454223129,2.91562,11,59.81
100,1.0477386934673367,20.0,-1.27213818,0.00795476236,39.1446679,0.450674699,391.403803,4.50431395,91.9999729,1.17021151,2172515818,None,53,100000,1000000,10,0.98694,0.00216223185,2.80115,12,57.89
100,1.0628140703517586,20.0,-1.37328833,0.00919470628,43.8305144,0.520358618,438.31461,5.20836465,104.151865,1.34019646,2172515818,None,53,100000,1000000,10,0.98452,0.00325562201,2.77209,11,57.53
100,1.0778894472361809,20.0,-1.4732746,0.00955046732,48.6095887,0.567706132,486.11902,5.67655695,116.534261,1.48041475,2172515818,None,53,100000,1000000,10,0.97944,0.00533981273,2.62007,12,58.41
100,1.0929648241206027,20.0,-1.52879574,0.0105244609,51.2630338,0.623347978,512.633414,6.23400508,123.585954,1.61402978,2172515818,None,53,100000,1000000,10,0.9768,0.00472282333,2.71346,10,65.18
100,1.108040201005025,20.0,-1.59196265,0.00929340502,54.5893943,0.564418725,545.890622,5.64305249,132.266909,1.47711295,2172515818,None,53,100000,1000000,10,0.9806,0.00493395741,2.4592,11,58.75
100,1.1231155778894473,20.0,-1.6355843,0.00969338592,56.918767,0.596420908,569.170317,5.96140532,138.495382,1.5636578,2172515818,None,53,100000,1000000,10,0.96508,0.00702039301,2.52859,11,63.82
100,1.1381909547738691,20.0,-1.67791749,0.00966777265,59.2232235,0.600549653,592.166986,6.00628801,144.662613,1.57089048,2172515818,None,53,100000,1000000,10,0.96506,0.00801997917,2.48601,15,71.93
100,1.1532663316582914,20.0,-1.73160162,0.00893695152,62.1569071,0.566063662,621.51702,5.66120448,152.420548,1.484682,2172515818,None,53,100000,1000000,10,0.98132,0.00396736567,2.2205,12,59.52
100,1.1683417085427132,20.0,-1.75815843,0.00907302423,63.9542565,0.575696614,639.556609,5.75655753,157.274464,1.51082876,2172515818,None,53,100000,1000000,10,0.97546,0.00597655674,2.11,10,53.35
100,1.1834170854271355,20.0,-1.7801266,0.00907010557,65.1639215,0.585329067,651.638477,5.85454022,160.546731,1.53275124,2172515818,None,53,100000,1000000,10,0.9642,0.00806787471,2.21493,11,60.83
100,1.1984924623115578,20.0,-1.81685959,0.00802656821,67.4364689,0.524002504,674.364217,5.24189617,166.567979,1.37586879,2172515818,None,53,100000,1000000,10,0.95346,0.0106396108,2.05618,13,80.24
100,1.2135678391959797,20.0,-1.8355236,0.00714929108,68.6171058,0.471527497,686.182622,4.71400869,169.742274,1.23841669,2172515818,None,53,100000,1000000,10,0.98102,0.00468075595,1.81119,10,48.28
100,1.228643216080402,20.0,-1.84546354,0.00755017093,69.2883383,0.488137613,692.855687,4.88072545,171.606215,1.2761873,2172515818,None,53,100000,1000000,10,0.97802,0.00520772503,1.82025,10,49.21
100,1.2437185929648238,20.0,-1.86282283,0.00719919378,70.3693073,0.479150298,703.683048,4.79263177,174.495742,1.25089259,2172515818,None,53,100000,1000000,10,0.95248,0.0100935483,1.93995,14,74.83
100,1.258793969849246,20.0,-1.87691062,0.00663629605,71.3018749,0.438910231,713.023397,4.39049228,176.96774,1.14569706,2172515818,None,53,100000,1000000,10,0.93634,0.0124806202,1.94674,11,63.09
100,1.2738693467336684,20.0,-1.88843909,0.00582886397,71.9842476,0.391968199,719.798945,3.91982191,178.808504,1.02453255,2172515818,None,53,100000,1000000,10,0.97632,0.00609056733,1.63173,11,45.88
100,1.2889447236180902,20.0,-1.90073648,0.00525210784,72.8193924,0.350074476,728.161859,3.4999052,181.028127,0.91520534,2172515818,None,53,100000,1000000,10,0.96442,0.00931155598,1.63446,13,63.08
100,1.3040201005025125,20.0,-1.90807461,0.00490293537,73.3073422,0.33903654,733.05043,3.39046887,182.333365,0.887846252,2172515818,None,53,100000,1000000,10,0.97312,0.00698370611,1.59051,13,61.14
100,1.3190954773869343,20.0,-1.91283168,0.00485304597,73.6808679,0.331801897,736.801818,3.31712229,183.350818,0.867635325,2172515818,None,53,100000,1000000,10,0.99052,0.00235241447,1.42424,9,40.24
100,1.3341708542713566,20.0,-1.92145533,0.00442764568,74.2218239,0.310310773,742.218519,3.1038946,184.785199,0.810486494,2172515818,None,53,100000,1000000,10,0.98534,0.00396216261,1.37928,9,38.85
100,1.349246231155779,20.0,-1.92700561,0.00414031478,74.6533203,0.284209018,746.510053,2.84336588,185.950977,0.741146426,2172515818,None,53,100000,1000000,10,0.9829,0.0043889648,1.34659,10,38.93
100,1.3643216080402008,20.0,-1.93139259,0.00384998122,74.9696527,0.267352987,749.69185,2.67368591,186.797254,0.696983021,2172515818,None,53,100000,1000000,10,0.9847,0.00437123217,1.29585,10,37.69
100,1.379396984924623,20.0,-1.93799114,0.00365916111,75.4001741,0.261023978,753.991406,2.6101266,187.934121,0.680558491,2172515818,None,53,100000,1000000,10,0.9742,0.00760510292,1.3429,10,42.59
100,1.3944723618090453,20.0,-1.94374669,0.00343506622,75.7855221,0.241634197,757.823693,2.41816423,188.959218,0.628605003,2172515818,None,53,100000,1000000,10,0.97396,0.00788856078,1.29058,10,41.01
100,1.4095477386934672,20.0,-1.94607381,0.00316286061,76.0038576,0.218989073,760.035188,2.18885657,189.541928,0.569773867,2172515818,None,53,100000,1000000,10,0.98238,0.00521753131,1.24627,12,41.34
100,1.4246231155778895,20.0,-1.95128742,0.00294127635,76.3676236,0.206376307,763.65333,2.06388203,190.506975,0.536359998,2172515818,None,53,100000,1000000,10,0.96584,0.00952095436,1.2805,13,51.36
100,1.4396984924623113,20.0,-1.95024835,0.00328860267,76.2557262,0.232927717,762.57073,2.3280359,190.210424,0.604923828,2172515818,None,53,100000,1000000,10,0.96928,0.0084352201,1.32956,10,43.82
100,1.4547738693467336,20.0,-1.95337284,0.00333561853,76.4961266,0.233195445,764.955977,2.33172143,190.854057,0.604592527,2172515818,None,53,100000,1000000,10,0.97886,0.00592238975,1.26593,10,40.7
100,1.4698492462311559,20.0,-1.95436816,0.00335481163,76.6272155,0.232710075,766.236512,2.32804553,191.223906,0.60202967,2172515818,None,53,100000,1000000,10,0.97256,0.00753632339,1.26943,10,41.24
100,1.4849246231155777,20.0,-1.96240324,0.00268004755,77.1422537,0.187643526,771.409311,1.87702642,192.551046,0.485947898,2172515818,None,53,100000,1000000,10,0.98552,0.00465290409,1.11092,8,35.13
100,1.5,20.0,-1.96278765,0.00263033537,77.183741,0.184230776,771.841985,1.84095191,192.664023,0.477140677,2172515818,None,53,100000,1000000,10,0.97246,0.00796897811,1.1895,10,40.8
100,-1.5,20.0,1.96426655,0.00273423246,77.2899519,0.196864237,772.88944,1.9685887,192.954815,0.510848557,185933287,None,163,100000,1000000,10,0.9961,0.00192081183,0.78451,8,114.07
100,-1.484924623115578,20.0,1.9622233,0.00271387377,77.1477958,0.199706575,771.482114,1.99690914,192.578236,0.519063882,185933287,None,163,100000,1000000,10,0.99736,0.000775193719,0.76702,8,110.13
100,-1.4698492462311559,20.0,1.95535189,0.00337881608,76.6817287,0.243004055,766.819398,2.42929188,191.368899,0.63045607,185933287,None,163,100000,1000000,10,0.99686,0.00100128512,0.88589,12,134.88
100,-1.4547738693467336,20.0,1.95722048,0.00330736411,76.7711198,0.237071284,767.712377,2.36970456,191.58454,0.616271489,185933287,None,163,100000,1000000,10,0.99686,0.00111657897,0.84129,12,125.91
100,-1.4396984924623115,20.0,1.94986411,0.00388713978,76.3001296,0.272709293,762.991554,2.73112183,190.358034,0.707133495,185933287,None,163,100000,1000000,10,0.99426,0.0021704037,0.94859,12,144.44
100,-1.4246231155778895,20.0,1.95081058,0.00367304811,76.3263697,0.259431374,763.261444,2.59410519,190.408495,0.674497944,185933287,None,163,100000,1000000,10,0.99498,0.00200110371,0.91143,12,134.87
100,-1.4095477386934674,20.0,1.94788976,0.00366837034,76.1148756,0.266532285,761.147499,2.66485975,189.842728,0.695284965,185933287,None,163,100000,1000000,10,0.99466,0.00186963089,0.91991,7,131.53
100,-1.3944723618090453,20.0,1.94447527,0.00398153323,75.8902227,0.279709643,758.907747,2.79694464,189.242395,0.729194295,185933287,None,163,100000,1000000,10,0.99504,0.00170352623,0.94261,8,134.41
100,-1.379396984924623,20.0,1.93954107,0.00410188645,75.5449325,0.288387612,755.443757,2.88304707,188.326207,0.752670481,185933287,None,163,100000,1000000,10,0.99336,0.00215290072,1.00248,9,143.6
100,-1.364321608040201,20.0,1.93041623,0.00481638161,74.8703491,0.336681292,748.691054,3.36756816,186.552712,0.877596687,185933287,None,163,100000,1000000,10,0.99386,0.00190644689,1.11386,10,157.51
